blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
25930,345,99,30071,26673,300,80,30983,28,4,0,1,0,0,0,0,0,9,10,15,26,9,0,0,0,0,0,0,0,15,14,9,1614640751903,red,NA1_3807999396
26435,305,96,28431,22610,324,76,26984,25,5,1,0,1,0,1,1,0,11,13,4,28,4,0,0,0,0,0,0,0,4,3,11,1615533644299,blue,NA1_3821869365
24455,321,72,28314,24399,267,102,28576,22,2,0,0,0,0,0,0,0,9,10,9,19,5,1,0,0,1,0,1,0,9,13,9,1615024940676,red,NA1_3813805942
26465,402,93,31699,24760,385,60,30113,30,7,1,0,1,0,1,1,0,8,11,9,27,10,0,0,0,0,0,0,0,9,10,8,1614284542117,blue,NA1_3802636046
24357,324,64,27187,26068,327,96,27983,25,2,0,0,0,0,1,0,0,7,9,11,17,5,0,1,1,0,1,1,0,11,16,7,1615520241726,red,NA1_3821567876
22137,301,84,26422,28759,386,82,32512,28,3,0,0,0,1,0,0,0,5,7,15,19,7,1,0,0,0,0,0,0,15,19,5,1614391697218,blue,NA1_3804325881
24548,357,104,28000,26540,314,80,28119,26,7,0,1,1,0,0,1,0,8,13,9,27,6,0,0,0,0,1,0,0,9,13,8,1615452000993,red,NA1_3820483971
21441,357,76,26048,23045,308,72,27716,23,9,0,0,0,0,0,0,0,3,2,8,27,3,0,1,1,0,0,1,0,8,11,3,1615011412223,red,NA1_3813634812
27994,320,55,27713,26827,268,64,28768,23,10,0,0,1,0,1,1,0,15,19,17,24,5,0,1,0,0,0,0,0,17,22,15,1615363001775,red,NA1_3819142838
24204,271,71,26994,26711,321,94,27686,27,5,0,0,1,0,1,1,0,9,14,12,25,6,1,0,0,0,1,0,0,12,10,9,1615192654495,red,NA1_3816664165
24697,326,67,28267,30087,320,101,30876,23,2,0,0,0,0,0,0,0,10,7,15,24,9,1,0,0,1,2,1,0,15,20,10,1614625135196,red,NA1_3807762875
28106,316,91,28590,24040,350,80,27089,20,4,1,0,0,1,2,1,0,13,21,6,27,1,0,0,0,0,0,0,0,6,9,13,1614405526468,blue,NA1_3804621716
29478,318,76,29987,26589,286,75,26739,21,10,1,0,1,0,2,0,0,18,20,11,29,9,0,0,0,0,1,0,0,11,20,18,1615358705583,blue,NA1_3819092662
24903,293,85,29875,25800,314,102,29795,20,5,0,0,0,0,0,0,0,9,9,12,15,3,1,0,0,0,0,0,0,12,9,9,1615679203153,red,NA1_3824269379
27981,336,69,29757,30379,315,84,30095,22,3,0,0,0,0,0,0,0,15,14,17,21,3,1,0,0,1,1,1,0,17,23,15,1615082538783,red,NA1_3814736952
23667,326,80,27852,31176,334,91,32805,18,4,0,0,0,0,0,0,0,6,7,18,17,5,0,0,1,1,3,1,0,18,18,6,1615628869835,red,NA1_3823467451
25456,312,75,28618,29997,307,68,29489,23,5,0,0,0,0,0,0,0,10,10,19,29,3,0,0,1,0,1,1,0,19,27,10,1614416259007,red,NA1_3804789094
24386,307,44,28081,30879,304,104,34284,19,10,0,0,0,0,0,0,0,10,11,25,20,6,0,0,1,1,0,0,0,25,32,10,1615027085250,red,NA1_3813847928
24710,280,89,27952,30389,329,76,28740,24,3,0,1,0,0,0,0,0,9,13,17,30,6,0,0,1,0,3,1,0,17,31,9,1614389022833,red,NA1_3804271475
29235,307,56,27836,30070,304,64,29827,23,1,0,0,0,0,1,0,0,18,13,19,21,4,0,0,1,0,1,1,0,19,23,18,1615683318135,red,NA1_3824371976
26817,366,88,29180,24524,277,71,30849,24,4,0,0,0,0,2,1,0,6,4,12,24,9,1,0,0,1,0,0,0,12,18,6,1615526937334,red,NA1_3821780226
24264,363,76,27130,26943,280,83,27463,23,4,1,0,1,0,0,0,0,7,15,14,26,6,0,0,0,0,0,1,0,14,18,7,1615505757244,blue,NA1_3821238407
25670,283,78,28439,26693,338,57,29108,24,5,0,0,0,0,0,1,0,12,22,11,24,6,0,0,0,1,0,0,0,11,14,12,1614288391521,blue,NA1_3802691696
24838,292,73,26336,32013,365,90,30831,25,6,0,0,0,0,0,0,0,12,24,19,26,10,0,1,0,0,2,1,0,19,25,12,1614386482885,red,NA1_3804255480
25624,388,108,29551,24648,356,76,30039,23,5,0,1,1,0,1,1,0,5,5,7,23,1,0,0,0,0,1,0,0,7,3,5,1615622218741,blue,NA1_3823430722
26835,321,75,29177,23660,343,108,29042,19,3,0,0,0,0,0,0,0,10,14,6,26,4,0,1,1,0,0,0,0,6,5,10,1615074808696,red,NA1_3814588307
25000,322,76,29485,27721,337,83,31251,22,2,0,0,0,0,0,0,0,10,8,12,20,6,0,0,0,1,2,1,0,12,13,10,1614646109202,red,NA1_3808253382
26653,311,91,28938,24213,333,55,27630,30,13,0,0,0,0,1,1,0,12,11,12,29,9,1,0,1,0,0,0,0,12,7,12,1615007349117,blue,NA1_3813512405
24974,338,79,28766,24082,287,76,27571,24,8,0,0,1,0,0,0,0,11,5,11,28,5,0,0,0,0,0,0,0,11,14,11,1614500122775,blue,NA1_3806253952
28641,340,80,29482,22800,306,76,24984,22,2,0,1,0,1,1,1,0,14,12,7,24,3,0,0,0,0,0,0,0,7,9,14,1615681081247,blue,NA1_3824324709
24767,370,80,30133,21870,327,80,28134,23,6,0,0,1,0,0,0,0,8,11,4,19,8,0,0,0,0,0,1,0,4,6,8,1615256892009,blue,NA1_3817299065
33164,372,90,32529,24137,260,75,26917,29,7,0,1,0,0,1,0,0,22,28,7,28,8,0,0,1,0,0,1,0,7,12,22,1615617637757,blue,NA1_3823309598
26170,313,63,29783,26696,284,100,28624,20,1,0,0,0,0,0,1,0,16,18,12,16,3,0,0,1,1,0,0,0,12,14,16,1614993666959,red,NA1_3813261057
25475,309,80,27858,28775,314,116,31293,22,3,0,0,1,0,1,0,0,10,9,16,27,4,1,0,0,0,1,1,0,16,15,10,1614286071046,red,NA1_3802658536
28350,298,60,28148,28569,294,72,29605,26,9,0,1,0,0,2,1,0,15,17,16,28,8,0,0,1,0,1,0,0,16,16,15,1614157856613,blue,NA1_3800962346
25137,277,87,27389,26308,301,88,29328,22,4,0,0,1,0,0,0,0,11,12,13,22,4,0,1,0,0,0,0,0,13,10,11,1614403598389,blue,NA1_3804555880
25074,352,82,29513,23691,317,69,29304,20,6,0,0,0,0,0,0,0,10,11,9,23,5,0,0,0,0,0,0,0,9,9,10,1615627540029,blue,NA1_3823463404
24304,253,70,25167,24783,261,86,27516,22,7,0,0,0,0,0,1,0,10,10,10,25,6,0,0,1,0,1,0,0,10,7,10,1614311495784,red,NA1_3803066816
23103,313,100,27965,29071,368,73,31864,21,6,0,0,0,0,0,0,0,6,9,11,28,3,0,0,0,1,1,1,0,11,9,6,1614494892550,red,NA1_3806139138
23667,329,96,28261,25001,373,104,29869,28,4,0,0,0,0,0,0,0,6,10,7,29,7,0,0,1,0,0,0,0,7,8,6,1614194508551,red,NA1_3801521663
23699,312,79,28965,24722,323,76,27418,26,7,0,0,1,0,0,0,0,9,7,11,26,9,0,0,0,1,0,0,0,11,10,9,1615187565805,blue,NA1_3816553987
26880,336,81,30083,24665,268,72,28472,21,4,1,0,0,1,2,1,0,13,10,12,18,4,0,0,0,0,0,0,0,12,10,13,1615365175160,blue,NA1_3819177677
25241,300,79,26693,26544,331,81,30489,29,6,0,0,0,1,1,1,0,8,10,14,28,8,1,0,0,0,0,0,0,14,20,8,1615610182139,blue,NA1_3823143887
32962,312,112,30114,24668,328,64,26512,29,6,0,0,1,1,1,0,0,22,31,11,24,7,0,0,0,0,0,0,0,11,10,22,1615080018766,blue,NA1_3814711697
24700,355,53,26377,30023,344,108,29806,31,5,0,0,0,1,0,0,0,11,18,13,27,10,0,0,0,0,2,1,0,13,18,11,1614282466863,red,NA1_3802621934
26425,362,71,28937,23221,319,88,27607,20,5,0,0,1,1,1,1,0,9,6,8,27,2,0,0,0,0,0,0,0,8,8,9,1615685476076,blue,NA1_3824385835
31870,374,108,31262,20321,272,48,22906,25,2,1,1,0,0,4,1,0,16,15,5,9,2,0,0,0,0,0,0,0,5,5,16,1614496175006,blue,NA1_3806175831
24645,286,64,28116,27990,307,101,30729,21,3,0,0,1,0,0,1,0,12,6,13,18,3,1,0,0,0,1,0,0,13,16,12,1615014003946,red,NA1_3813712289
24225,366,80,27701,25014,368,84,30923,25,3,0,0,0,0,0,0,0,6,8,8,24,3,1,0,0,0,0,0,0,8,11,6,1615531387999,red,NA1_3821842339
27774,358,71,28577,24635,310,80,29556,24,4,0,0,0,1,2,1,0,12,14,10,20,2,0,0,1,0,0,0,0,10,8,12,1615077250913,red,NA1_3814643456
20266,303,64,24524,26813,365,92,30762,24,3,0,0,0,0,0,0,0,2,2,14,30,4,1,0,1,0,2,0,0,14,12,2,1614728139342,red,NA1_3809248682
24516,320,102,29605,26803,399,94,31377,25,6,0,0,1,0,0,0,0,8,8,10,22,7,0,0,0,1,1,0,0,10,5,8,1614423168054,red,NA1_3804859187
27456,351,86,31872,24466,283,81,28130,23,3,0,1,0,0,1,0,0,16,10,9,24,4,0,0,0,1,0,0,0,9,7,16,1615009387835,blue,NA1_3813558183
23599,349,79,28290,22617,327,70,29039,25,1,0,0,0,0,0,1,0,6,6,7,16,8,0,0,1,1,0,0,0,7,8,6,1614473656023,red,NA1_3805455299
22088,238,73,25005,32500,335,90,30543,24,1,0,0,0,0,0,0,0,8,8,24,21,4,0,0,1,1,3,1,1,24,28,8,1615022824409,red,NA1_3813794412
26611,355,76,31521,22353,297,72,25749,21,6,0,0,0,0,0,0,0,14,10,6,20,4,0,0,0,1,0,0,0,6,9,14,1615021419004,blue,NA1_3813749354
24842,316,107,27786,29042,288,96,30212,24,9,0,0,0,0,0,0,0,10,6,17,23,9,0,1,0,1,1,1,0,17,19,10,1614627833326,red,NA1_3807757493
29173,336,87,29010,20925,267,66,23446,27,12,1,1,0,0,2,0,0,14,14,5,28,7,0,0,0,0,0,0,0,5,5,14,1615495773942,blue,NA1_3821181251
26396,325,72,28756,28437,356,96,29713,28,11,0,0,1,0,0,0,0,13,14,12,32,11,0,0,0,1,0,1,0,12,12,13,1615109631857,red,NA1_3815322946
20252,302,52,23800,33849,347,131,34503,12,1,0,0,0,0,0,0,0,5,5,21,21,2,0,0,1,1,5,1,0,21,21,5,1614421059944,red,NA1_3804887151
24655,309,54,26802,30052,318,88,32724,22,3,0,0,0,0,1,0,0,10,10,20,24,5,0,0,1,0,2,1,0,20,20,10,1614395577060,red,NA1_3804469961
23750,314,90,28905,25738,355,114,31184,29,5,0,0,0,1,0,0,0,7,6,7,25,9,1,0,0,0,0,1,0,7,4,7,1615523042077,blue,NA1_3821644746
29232,349,92,30669,20452,264,72,25377,27,8,0,1,1,0,2,1,0,13,17,4,26,5,0,0,0,0,0,0,0,4,7,13,1615189587391,blue,NA1_3816509484
24598,285,59,27128,27590,282,79,27234,21,5,0,1,0,1,0,0,0,11,18,17,24,3,0,0,0,0,1,0,0,17,18,11,1615018749971,blue,NA1_3813724856
28326,365,76,31199,26088,322,64,28139,22,7,0,0,0,0,1,0,0,13,11,14,21,3,1,0,0,0,0,0,0,14,13,13,1614418803668,red,NA1_3804852874
26959,342,85,30944,27088,357,92,31038,27,6,0,0,0,0,2,1,0,10,13,12,20,7,0,1,0,0,1,0,0,12,13,10,1615529111010,red,NA1_3821738409
24047,290,68,28046,24658,316,96,27147,23,7,0,0,0,0,0,0,0,11,15,8,32,2,0,1,1,0,1,1,0,8,8,11,1614393860821,blue,NA1_3804344780
24773,394,88,29887,23376,336,67,28862,21,3,0,0,0,0,1,1,0,5,4,8,20,3,1,0,1,0,0,0,0,8,18,5,1613949167541,blue,NA1_3797783925
25579,343,100,29084,22765,314,61,28094,22,4,0,0,1,1,1,1,0,7,7,9,22,5,0,0,0,0,0,0,0,9,5,7,1612205040790,red,NA1_3769444965
27776,330,82,30516,27641,355,96,31163,18,6,0,0,0,1,0,0,0,16,16,13,24,3,0,0,1,0,0,1,0,13,15,16,1613642037782,red,NA1_3792845210
25749,339,73,29864,26000,350,86,29125,24,7,1,0,0,1,0,0,0,11,15,8,27,5,0,0,0,0,1,1,0,8,9,11,1611370416631,red,NA1_3755297036
23898,311,98,27863,28506,387,116,31698,26,4,0,0,0,0,0,0,0,9,15,10,27,6,0,1,0,0,1,1,0,10,14,9,1612168185170,red,NA1_3769076873
23582,333,108,27944,21880,338,64,26550,28,7,1,0,0,0,0,0,0,5,11,5,26,8,0,0,0,0,0,1,0,5,6,5,1612382831447,red,NA1_3772362739
23193,294,60,25936,32635,331,99,34186,23,4,0,1,0,0,0,0,0,10,6,21,18,1,0,0,1,0,2,1,0,21,17,10,1611622608994,red,NA1_3759758057
21716,252,76,23613,29558,400,98,30165,25,3,1,0,0,0,0,0,0,5,7,11,22,7,0,1,0,0,3,1,0,11,6,5,1611863053368,red,NA1_3763598331
27403,407,77,31101,22210,321,95,26617,23,3,0,1,0,0,1,0,0,12,16,4,23,3,0,0,1,0,0,0,0,4,5,12,1613937605959,blue,NA1_3797640045
25116,347,84,29258,25092,323,100,30335,21,4,1,0,0,0,0,0,0,9,12,10,22,4,0,0,1,0,0,1,0,10,6,9,1611448036462,blue,NA1_3756831123
24993,322,104,29485,27062,392,113,30319,27,2,0,0,0,1,0,0,0,10,15,6,22,4,0,0,0,0,1,1,0,6,6,10,1613954858094,red,NA1_3797876692
27069,318,92,29978,22794,298,90,26373,24,9,0,0,0,1,2,1,0,11,18,6,30,3,0,0,1,0,0,0,0,6,5,11,1614131563116,blue,NA1_3800399257
27614,377,74,31238,26313,309,91,30765,22,7,0,0,0,1,1,1,0,13,9,12,25,1,0,0,0,0,0,0,0,12,11,13,1612817681933,red,NA1_3779724347
27495,304,84,27628,27579,338,75,28595,31,7,0,0,1,0,2,1,0,10,16,12,27,6,0,1,0,0,1,0,0,12,10,10,1612776182986,blue,NA1_3779402223
26568,285,75,26454,28603,306,71,28505,28,3,0,0,0,0,1,0,0,12,22,16,18,7,1,0,0,0,2,1,0,16,20,12,1612380263520,blue,NA1_3772338965
23536,279,52,25437,29008,349,84,30626,21,7,0,0,0,0,0,0,0,7,10,16,18,9,0,1,0,0,1,1,0,16,12,7,1611609872955,red,NA1_3759519530
29098,273,96,32091,19902,293,54,24449,26,2,0,1,0,1,2,0,0,17,21,3,22,2,0,0,0,0,0,0,0,3,2,17,1611729418267,blue,NA1_3761716411
24589,366,64,29592,25311,364,104,30040,26,9,0,0,0,0,0,0,0,7,9,7,29,1,0,0,0,1,1,1,0,7,4,7,1611176717283,red,NA1_3751963686
29072,250,70,28453,26742,275,89,27592,24,3,0,1,0,0,1,0,0,20,24,15,22,2,0,0,0,0,1,1,0,15,9,20,1611099168462,blue,NA1_3750688436
19827,312,72,24789,26249,326,119,32249,28,5,0,0,0,0,0,0,0,1,0,12,27,7,0,1,1,0,0,0,0,12,9,1,1613960640348,red,NA1_3798033357
28147,273,76,27445,27764,311,80,29251,31,3,0,0,1,0,2,1,0,16,18,16,23,5,0,1,0,0,0,0,0,16,17,16,1611865124487,red,NA1_3763652084
29639,357,77,31300,22947,318,75,26983,25,5,0,1,0,0,2,1,0,17,19,7,19,6,1,0,0,0,0,0,0,7,6,17,1611029205326,blue,NA1_3749938728
24659,303,76,27593,29263,338,88,30899,27,4,0,0,0,0,0,0,0,9,11,17,18,4,0,1,1,0,0,0,0,17,20,9,1611624622269,blue,NA1_3759774440
23682,303,85,26970,24409,348,88,29348,26,5,0,0,0,1,0,0,0,5,6,8,25,4,0,0,1,0,0,1,0,8,7,5,1611569143255,red,NA1_3759133903
23442,311,88,28088,30082,342,104,32605,23,5,0,0,0,0,0,0,0,9,4,17,27,4,0,1,0,1,1,1,0,17,20,9,1611628113255,red,NA1_3759847893
23618,332,90,27961,25177,327,84,29390,22,6,0,1,1,0,0,0,0,8,11,8,28,7,0,0,0,0,0,1,0,8,11,8,1611777093729,red,NA1_3762481631
29552,378,106,31080,23483,304,75,28001,16,6,0,0,0,0,3,1,0,11,6,9,25,0,0,0,0,1,0,0,0,9,19,11,1612773917632,blue,NA1_3779259409
29580,342,94,30338,21464,282,99,26415,21,3,1,0,0,1,3,1,0,15,13,5,18,3,0,0,0,0,0,0,0,5,2,15,1611620672191,blue,NA1_3759703774
25732,317,83,29315,23858,325,91,26806,25,7,0,1,0,0,0,0,0,14,19,6,25,7,1,0,0,0,1,1,0,6,10,14,1614155896243,red,NA1_3800927406
23526,307,55,26788,25714,270,105,27160,28,5,0,0,0,0,0,0,0,10,12,10,27,7,0,0,1,0,1,1,0,10,15,10,1611618170268,red,NA1_3759675735
25557,360,100,29546,22018,340,84,27147,32,8,0,0,1,1,0,0,0,8,12,4,25,11,0,0,0,0,0,0,0,4,5,8,1613964440315,blue,NA1_3798093482
20734,355,72,26145,22713,291,112,28954,27,4,0,0,0,0,0,1,0,1,1,4,27,6,1,0,0,0,0,0,0,4,8,1,1613967557599,red,NA1_3798164206
23195,348,75,26793,26402,359,84,28302,26,4,0,0,0,0,1,0,0,5,4,10,27,3,1,1,0,0,1,1,0,10,10,5,1612919758646,red,NA1_3781208930
24753,299,74,28556,21364,299,91,26121,30,5,0,1,0,0,0,0,0,12,13,5,19,3,0,0,1,0,0,0,0,5,4,12,1614068825528,blue,NA1_3799870548
23530,368,102,28823,22876,342,69,28990,23,2,1,0,1,0,0,0,0,5,5,4,23,2,0,0,0,0,0,1,0,4,2,5,1611541898900,blue,NA1_3758537408
25809,329,84,31849,25073,319,104,30102,24,4,0,0,0,0,1,1,0,9,15,9,21,2,0,1,0,1,0,0,0,9,8,9,1611523497959,blue,NA1_3757958547
27907,317,87,30340,25051,306,92,28844,25,7,0,1,0,0,0,1,0,14,18,11,23,4,0,0,1,0,0,0,0,11,18,14,1613871815338,blue,NA1_3796448702
24475,313,100,28791,23992,358,83,29002,18,3,0,0,0,1,0,1,0,9,7,6,21,5,0,0,0,0,0,0,0,6,7,9,1612940678148,blue,NA1_3781955498
29229,304,87,31003,27138,288,72,29069,20,4,0,0,0,0,1,1,0,18,20,16,24,4,1,0,0,0,0,0,0,16,19,18,1613935982897,blue,NA1_3797623979
28111,291,64,29492,27734,345,72,29854,19,5,0,0,0,1,2,1,0,16,13,15,22,5,0,1,0,0,0,0,0,15,14,16,1611043162458,blue,NA1_3750225379
26123,275,56,27874,28805,318,104,29336,26,8,0,0,1,0,0,1,0,15,15,14,26,3,0,0,0,0,1,0,0,14,8,15,1613001460925,red,NA1_3782598955
26926,384,52,28631,22157,302,78,25994,31,8,0,0,1,1,1,0,0,13,25,6,33,6,0,0,0,0,0,0,0,6,4,13,1613079147966,blue,NA1_3783698933
23990,355,76,28256,26520,380,87,31743,21,2,0,0,0,0,1,1,0,4,6,8,24,3,1,0,0,0,1,0,0,8,6,4,1613980225136,red,NA1_3798440421
34401,272,69,29104,24863,259,68,23059,28,7,1,1,0,0,2,1,0,29,45,12,21,6,0,0,0,0,0,0,0,12,16,29,1612199954878,blue,NA1_3769407501
23786,331,80,27433,26631,300,103,30860,18,9,0,0,0,0,1,0,0,6,2,12,31,4,1,0,0,1,0,1,0,12,17,6,1611539505277,red,NA1_3758550912
23778,308,84,29426,25070,361,92,29917,22,5,0,0,0,0,0,0,0,7,7,9,19,7,1,0,0,1,0,0,0,9,10,7,1613094873191,blue,NA1_3784178229
29797,359,84,33790,23860,341,78,26959,25,3,1,0,0,0,1,1,0,23,22,9,17,5,0,0,0,0,0,0,0,9,13,23,1614070372029,blue,NA1_3799825032
23089,356,73,27540,26734,315,101,30924,25,7,0,0,0,0,0,0,0,6,5,12,32,5,0,1,0,1,1,0,0,12,13,6,1611265012240,red,NA1_3753346373
28975,364,124,31779,21846,331,67,25514,29,8,1,0,0,0,0,0,0,15,13,3,28,14,0,1,0,0,0,0,0,3,4,15,1612914086478,blue,NA1_3781125568
27226,306,68,27330,25131,356,88,28797,17,6,0,0,1,1,1,0,0,13,21,10,29,2,0,0,0,0,0,1,0,10,12,13,1611606933060,red,NA1_3759523278
24986,327,76,29738,28480,354,112,31174,23,4,0,0,0,0,0,0,0,11,10,14,18,7,0,0,1,1,1,1,0,14,13,11,1611615105952,red,NA1_3759621398
23740,218,58,26691,29664,300,82,30908,19,1,0,1,0,0,0,0,0,12,10,18,22,2,0,0,0,1,2,1,0,18,12,12,1611094076782,red,NA1_3750657224
22126,299,89,27028,29266,359,103,30921,20,6,1,1,0,0,0,0,0,6,9,12,32,4,0,0,0,0,2,1,0,12,13,6,1612377968728,red,NA1_3772356428
24245,285,76,27253,27974,364,101,28855,20,9,0,0,0,0,0,0,0,9,24,10,25,5,1,0,0,1,1,1,0,10,15,9,1612566748048,blue,NA1_3775278160
30695,329,76,29851,24784,299,70,25230,32,4,0,1,0,1,0,1,0,21,25,12,27,3,0,0,0,0,0,0,0,12,14,21,1613982076399,blue,NA1_3798414837
26193,309,63,29090,27255,366,79,28375,27,5,0,0,0,0,1,1,0,12,14,14,26,6,0,0,1,0,0,0,0,14,19,12,1614138189234,red,NA1_3800557429
21233,309,83,25879,28133,383,80,31862,18,3,1,0,0,0,0,1,0,2,2,12,24,1,0,0,0,0,2,0,0,12,9,2,1611567018616,blue,NA1_3759149847
24642,339,79,28890,26004,350,100,29740,19,7,0,1,0,0,0,1,0,6,8,9,27,7,0,0,0,1,0,0,0,9,11,6,1614135079359,blue,NA1_3800469390
23447,297,65,25511,25007,298,81,27937,22,1,1,0,1,0,0,0,0,9,12,8,16,1,0,0,0,0,1,1,0,8,11,9,1612345413784,red,NA1_3771759661
25691,303,75,31916,24452,334,80,27608,29,6,0,0,0,1,1,0,0,13,10,8,26,3,0,1,0,0,0,1,0,8,7,13,1613933302606,blue,NA1_3797519732
25152,315,76,29066,26386,363,70,29760,19,4,0,0,0,0,0,0,0,9,10,11,29,4,1,0,0,0,0,0,0,11,13,9,1611737642667,blue,NA1_3761793326
25848,282,79,27954,25900,295,67,26486,24,4,1,0,0,0,0,0,0,15,19,12,29,4,0,0,0,0,0,1,0,12,15,15,1611528463464,blue,NA1_3758091363
24636,293,64,25723,33163,302,92,31456,33,5,0,0,0,0,0,0,0,11,10,21,21,9,1,0,0,0,1,1,0,21,24,11,1611171788100,red,NA1_3751867259
22789,316,64,24954,26597,331,113,30281,29,9,0,0,0,0,0,0,0,6,7,10,32,8,0,1,1,0,1,1,0,10,16,6,1612917512643,red,NA1_3781260524
25346,276,52,25637,24776,280,76,26461,25,6,1,0,0,0,0,1,0,13,11,11,22,5,0,0,1,0,0,0,0,11,17,13,1611731317298,blue,NA1_3761770970
25253,299,90,28598,27542,314,60,29019,32,5,0,0,0,1,0,0,0,8,15,16,23,11,0,1,0,0,0,1,0,16,17,8,1613939933950,blue,NA1_3797653207
24853,346,88,28612,25556,309,84,29212,30,5,0,0,1,1,0,0,0,8,11,12,29,9,0,0,0,0,0,1,0,12,13,8,1612928143373,red,NA1_3781623764
31321,286,59,31625,23230,239,72,25525,21,5,0,0,1,0,2,1,0,25,16,9,25,3,0,0,0,0,0,0,0,9,10,25,1611734179509,blue,NA1_3761746462
25497,327,69,28209,24726,317,95,27494,24,8,0,1,0,0,0,0,0,10,14,9,24,8,0,0,0,1,0,1,0,9,17,10,1611643605751,blue,NA1_3760216198
25034,355,66,29145,26439,321,68,30284,28,4,0,0,0,0,0,1,0,10,6,16,21,5,0,0,1,0,0,0,0,16,17,10,1611353174027,red,NA1_3755014052
26302,382,84,29615,24106,318,73,25176,29,5,1,0,0,0,1,0,0,9,14,6,23,4,0,0,0,1,1,1,0,6,10,9,1613873945463,blue,NA1_3796515624
30975,309,121,30131,24477,306,76,26289,31,5,0,0,0,0,3,1,0,14,22,12,20,7,1,0,0,1,0,0,0,12,12,14,1613977788499,blue,NA1_3798377155
29879,383,100,31815,19965,298,70,25351,29,6,1,1,0,0,0,0,0,14,17,2,20,5,0,0,0,0,0,1,0,2,1,14,1612316957285,blue,NA1_3771256492
27434,322,72,29038,22812,272,87,26049,28,9,1,0,0,0,0,0,0,13,17,8,21,4,0,0,0,1,0,1,0,8,6,13,1613785220026,red,NA1_3795161549
26888,277,72,30061,23438,285,56,25509,23,3,0,0,1,0,1,1,0,15,14,10,21,6,0,0,0,0,0,0,0,10,11,15,1611096523055,blue,NA1_3750673513
22128,321,78,26442,24110,280,97,27723,20,8,0,0,0,0,0,0,0,4,4,8,24,5,0,1,1,0,1,0,0,8,12,4,1613788608118,red,NA1_3795270188
24815,309,84,28170,22381,263,77,26225,21,7,1,0,0,1,0,1,0,9,16,7,23,2,0,0,0,0,0,0,0,7,11,9,1611725330191,blue,NA1_3761634879
30143,313,108,33621,27031,346,80,28690,27,4,0,1,0,0,0,0,0,19,15,11,24,5,0,0,0,0,1,1,0,11,9,19,1611350465386,red,NA1_3754976452
21766,283,91,24947,32880,382,84,33875,21,3,1,0,0,0,0,1,0,5,2,20,21,6,0,0,1,0,1,0,0,20,20,5,1612568123207,red,NA1_3775353153
24204,353,92,28797,26972,355,82,30474,20,11,0,0,0,0,1,1,0,7,2,12,27,7,0,0,1,0,0,0,0,12,19,7,1612571516139,red,NA1_3775420546
27908,316,76,30147,24630,283,81,26770,28,9,0,0,1,0,0,0,0,18,24,8,23,2,0,0,0,0,1,1,0,8,8,18,1611645933052,blue,NA1_3760282509
22250,307,68,27162,26202,353,100,31062,19,3,0,0,0,0,0,0,0,5,5,7,21,1,0,1,0,0,0,0,0,7,7,5,1611445439000,red,NA1_3756774558
26320,302,84,30364,20507,232,71,24576,19,1,1,0,0,0,2,1,0,13,8,7,14,2,0,0,0,0,0,0,0,7,8,13,1611726886239,blue,NA1_3761710139
28954,299,84,27576,26696,280,72,25642,22,3,0,0,0,1,1,0,0,16,17,11,27,3,1,0,0,0,2,1,0,11,13,16,1613976347790,red,NA1_3798350512
26751,293,61,28978,27503,294,93,26889,23,9,1,1,0,0,0,0,0,17,20,11,34,8,0,0,0,0,1,1,0,11,14,17,1611367206464,blue,NA1_3755218716
23568,290,80,27383,26727,364,92,29911,27,3,0,0,0,0,0,0,0,10,13,12,19,4,0,1,1,0,0,1,0,12,13,10,1611178936090,red,NA1_3751928667
26358,357,92,27726,21739,296,84,26154,21,10,0,1,0,1,1,0,0,9,8,2,26,4,0,0,0,0,1,1,0,2,1,9,1612166284689,blue,NA1_3769082735
29757,342,60,32693,28740,302,111,29956,19,6,0,0,0,1,1,1,0,20,19,18,20,5,0,1,0,0,0,0,0,18,14,20,1613944200878,blue,NA1_3797769819
28514,391,72,30704,24118,344,84,26398,22,7,0,0,0,0,2,1,0,14,17,7,27,5,0,0,1,1,0,0,0,7,13,14,1611260453987,red,NA1_3753305631
26775,334,64,26763,28915,328,88,32189,24,1,0,0,1,0,1,0,0,13,12,18,18,8,0,1,0,0,1,0,0,18,15,13,1611174342517,red,NA1_3751899609
28189,350,87,29441,24636,323,92,28494,23,1,1,0,0,0,3,1,0,10,9,8,19,4,0,1,0,0,0,0,0,8,6,10,1611373093256,blue,NA1_3755387925
22429,351,66,25242,28815,269,68,27685,22,7,0,0,0,0,0,0,0,4,4,21,26,5,1,0,0,0,2,1,0,21,29,4,1613929487261,red,NA1_3797505312
27411,336,88,30192,27407,359,88,30021,20,7,0,0,0,0,1,1,0,13,15,13,21,3,0,1,0,0,0,0,0,13,10,13,1611263486257,blue,NA1_3753332243
