blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
30805,344,82,30915,25351,237,85,28221,24,4,1,0,1,0,1,1,0,14,12,14,20,2,0,0,0,0,0,0,0,14,22,14,1623405954739,blue,NA1_3940241366
21168,225,66,21819,32071,297,96,33121,27,2,0,1,0,0,0,1,0,5,7,24,18,3,1,0,0,0,1,0,0,24,28,5,1621318676304,red,NA1_3911064057
24900,287,65,27582,26871,336,72,28766,22,4,1,0,0,1,1,0,0,11,14,11,23,6,0,0,0,0,1,1,0,11,19,11,1624666362856,red,NA1_3956487285
24333,270,77,28664,26499,281,76,29664,21,4,1,0,0,0,0,0,0,11,20,12,22,2,0,0,0,1,1,1,0,12,16,11,1627179295659,red,NA1_3988494744
27605,348,59,29420,28561,332,94,30415,19,7,1,0,0,0,1,0,0,14,13,13,19,2,0,1,0,0,1,1,0,13,8,14,1627116727038,red,NA1_3987842798
25099,312,63,27210,28766,302,81,28798,17,5,0,0,0,1,0,0,0,10,12,13,24,5,1,0,0,0,1,1,0,13,16,10,1628049812956,blue,NA1_3999680185
25689,339,92,30094,26855,341,68,30795,22,6,0,1,0,1,0,0,0,10,6,11,21,3,0,0,0,0,1,1,0,11,15,10,1629964408548,blue,NA1_4023391083
32083,307,83,32150,21974,287,76,24691,25,5,0,0,0,1,2,0,0,20,22,6,23,4,0,0,0,0,0,0,0,6,4,20,1630974734136,blue,NA1_4034825017
27554,323,86,29448,28496,336,75,31259,20,6,0,0,0,0,0,1,0,13,13,16,20,3,0,1,0,1,2,0,0,16,11,13,1628052405906,red,NA1_3999685841
29051,268,92,29239,29123,334,80,30737,21,5,0,0,0,0,1,0,0,16,14,18,26,3,1,0,1,0,2,0,0,18,15,16,1623404376196,blue,NA1_3940189442
26765,331,72,30155,26508,329,64,28206,18,3,0,0,0,0,3,1,0,11,10,14,20,3,0,0,1,0,1,0,0,14,17,11,1621211747329,red,NA1_3909289155
27800,361,92,32079,21356,244,68,28202,28,6,0,0,1,0,1,0,0,12,10,9,28,5,0,0,0,0,0,0,0,9,4,12,1629346888450,blue,NA1_4015825637
30005,350,88,32153,24382,323,83,26157,21,3,1,0,0,1,2,1,0,19,21,7,18,3,0,0,0,0,1,0,0,7,6,19,1628904018315,blue,NA1_4010147520
22383,299,88,27689,25916,293,84,28381,23,4,0,0,0,1,0,0,0,8,5,8,17,4,0,0,0,0,1,1,0,8,7,8,1621728329562,red,NA1_3916573647
25471,318,60,28540,25622,295,97,27740,18,3,0,0,1,0,1,0,0,11,9,11,22,3,0,0,0,0,0,1,0,11,7,11,1621549763280,red,NA1_3914015719
24265,312,80,27736,26664,304,72,28123,27,3,0,1,0,0,0,0,0,10,10,16,27,6,0,0,0,1,0,1,0,16,17,10,1629914219823,red,NA1_4022720369
21817,267,76,26180,26972,334,100,30360,27,3,0,0,0,0,0,0,0,6,3,12,26,9,0,1,1,0,1,1,0,12,8,6,1621316169926,red,NA1_3910989146
24975,291,80,27982,25973,286,64,28327,15,4,0,0,0,0,0,0,0,14,16,11,22,4,0,1,0,0,1,1,0,11,15,14,1628897863323,red,NA1_4009865110
23113,310,68,30240,25470,348,76,29902,21,2,0,0,0,0,0,0,0,6,6,11,23,3,1,0,0,1,1,0,0,11,11,6,1620976991946,blue,NA1_3906156920
25945,353,87,31487,25203,325,112,31617,23,2,1,0,0,0,0,1,0,13,9,10,20,3,0,0,0,0,0,0,0,10,5,13,1628578892670,blue,NA1_4006309489
26513,272,56,27234,24697,262,68,26423,20,9,0,0,0,0,0,0,0,17,22,14,20,4,1,0,1,0,0,0,0,14,14,17,1629321815946,blue,NA1_4015182331
24617,328,76,27580,25974,312,87,30855,25,1,1,0,0,0,0,0,0,7,7,12,26,3,0,0,0,0,0,0,0,12,13,7,1631519210990,blue,NA1_4041095786
25015,251,68,26014,27414,283,68,27236,26,1,0,0,0,0,0,0,0,15,20,14,24,3,1,1,0,0,2,1,0,14,19,15,1629689367380,red,NA1_4019818725
20994,314,79,27504,25185,326,87,28298,24,7,0,0,0,0,0,0,0,4,0,9,22,4,1,1,0,0,1,1,0,9,11,4,1620806498528,red,NA1_3903482672
24943,270,111,30192,28643,308,84,30615,21,4,0,0,0,0,0,1,0,10,10,16,17,7,0,0,0,1,1,0,0,16,20,10,1622161410100,blue,NA1_3922544003
25494,316,83,27185,30395,303,99,30646,17,4,0,0,0,0,1,0,0,8,11,18,26,3,0,1,0,1,1,0,0,18,28,8,1619875405595,blue,NA1_3888918406
30942,367,111,34852,21560,302,72,27239,21,4,0,0,0,0,2,0,0,21,14,6,26,2,1,0,0,0,0,0,0,6,4,21,1620040950501,blue,NA1_3891962448
22795,359,75,26749,27921,340,84,29272,25,3,0,0,0,0,0,0,0,5,5,15,20,3,0,1,1,0,2,1,0,15,11,5,1619933793342,red,NA1_3890177595
23271,331,84,26840,22532,317,84,26772,22,6,1,0,0,0,0,1,0,6,8,6,28,5,0,0,1,0,1,0,0,6,2,6,1619873133186,red,NA1_3888906488
33809,378,99,34123,23264,315,72,27587,24,6,0,1,0,1,3,0,0,21,24,7,25,3,0,0,0,0,0,1,0,7,6,21,1620521136875,blue,NA1_3899196615
24579,373,116,30173,22475,325,88,30138,20,3,1,0,0,0,0,0,0,5,5,4,18,2,0,1,0,0,0,0,0,4,3,5,1619764238605,red,NA1_3887373137
28331,342,75,30138,24562,290,72,28527,24,5,1,0,1,0,1,1,0,14,15,9,22,7,0,0,0,0,0,0,0,9,10,14,1620107221995,blue,NA1_3893014723
27939,309,63,28222,27223,334,90,28571,27,4,0,0,0,1,1,0,0,16,24,12,22,6,0,0,0,0,1,1,0,12,15,16,1619940590252,red,NA1_3890286828
29108,346,73,30050,24593,256,70,27031,23,5,0,0,1,0,0,0,0,18,19,13,21,3,0,0,0,0,0,0,0,13,14,18,1620803740548,blue,NA1_3903349731
26961,362,83,30328,27348,336,114,31908,24,5,0,0,0,0,1,0,0,11,7,13,21,5,0,0,1,0,1,1,0,13,14,11,1620024937491,red,NA1_3891608081
25671,293,73,28421,25079,295,79,28072,22,4,0,0,0,0,1,0,0,12,4,11,26,2,1,0,1,0,0,0,0,11,7,12,1619776685785,red,NA1_3887536927
22009,302,76,28325,23642,298,88,29373,18,6,0,0,0,0,0,0,0,6,5,9,19,3,1,0,0,0,0,0,0,9,14,6,1620439430997,blue,NA1_3897850514
26237,337,68,27271,26454,343,88,27991,24,6,0,1,0,0,0,0,0,12,19,10,23,5,0,0,1,0,1,1,0,10,12,12,1620109342354,blue,NA1_3893048364
27852,349,72,29038,25449,343,56,29961,22,6,0,1,0,0,1,1,0,13,19,12,27,4,0,0,0,0,0,0,0,12,11,13,1619734665147,red,NA1_3886470331
24979,297,86,27963,24258,306,91,28845,27,5,1,0,0,0,2,1,0,9,4,8,24,2,0,1,0,0,0,0,0,8,9,9,1619781830489,blue,NA1_3887543895
24784,339,68,27196,24825,327,66,27852,25,5,0,0,0,0,0,1,0,10,7,12,20,5,1,0,0,0,0,0,0,12,21,10,1619841153990,blue,NA1_3888396653
25490,330,84,30652,27120,338,72,30533,25,6,0,0,0,1,0,1,0,10,8,13,20,4,0,0,0,0,0,0,0,13,14,10,1620630623689,blue,NA1_3900801268
32247,369,108,34217,19408,239,84,23064,26,4,0,0,0,1,1,0,0,20,16,2,17,2,0,0,0,0,0,1,0,2,4,20,1619941983465,blue,NA1_3890390821
27711,295,68,29698,23155,335,78,29533,17,2,0,0,0,0,1,1,0,14,14,9,15,3,1,0,0,0,0,0,0,9,8,14,1619877873665,red,NA1_3888951703
26250,311,100,30496,22523,327,84,27058,25,4,1,0,1,0,1,0,0,14,12,6,19,3,0,0,0,0,1,0,0,6,3,14,1619912996420,blue,NA1_3889711984
28484,330,92,29710,24599,285,84,28643,23,6,0,0,0,0,1,1,0,13,14,11,22,3,1,0,0,0,0,0,0,11,11,13,1620090254441,red,NA1_3892645962
23037,322,65,27848,26061,343,90,30057,26,11,0,0,1,0,0,0,0,8,14,10,25,5,0,1,0,0,1,1,0,10,7,8,1619767167533,blue,NA1_3887369221
27827,339,104,29283,24554,363,72,27868,24,3,1,0,0,0,2,1,0,9,14,10,25,2,0,0,0,1,0,0,0,10,10,9,1619755708424,blue,NA1_3887056109
25332,305,64,29751,24032,343,94,29331,16,3,0,0,0,0,0,0,0,13,19,8,26,2,1,0,1,0,0,0,0,8,13,13,1619956810485,blue,NA1_3890482026
25605,313,92,26407,26331,324,98,29420,26,2,0,0,0,1,1,1,0,9,12,10,26,8,1,0,0,0,0,0,0,10,13,9,1620111650229,red,NA1_3893123133
27529,296,85,28885,31804,342,84,31848,18,3,0,0,0,0,1,1,0,15,19,19,26,2,0,0,0,1,3,0,0,19,26,15,1619951924173,red,NA1_3890436573
22825,283,76,26231,26446,287,92,29945,24,3,0,0,0,0,0,0,0,8,9,12,21,9,1,1,0,0,1,1,0,12,10,8,1620625486450,red,NA1_3900697942
23637,286,80,25920,22350,274,68,24643,31,3,0,0,0,0,0,0,0,6,11,6,23,3,1,1,0,0,1,1,0,6,12,6,1619871029620,red,NA1_3888894469
23135,343,80,29324,26388,319,88,29831,19,5,0,1,0,0,0,0,0,5,5,11,23,4,0,0,1,0,2,1,0,11,8,5,1620046854464,red,NA1_3891977795
28488,268,59,28216,25815,286,88,27978,21,2,0,0,0,0,2,1,0,15,11,18,17,3,0,0,1,0,0,0,0,18,11,15,1620349697251,blue,NA1_3896502131
21587,364,72,27072,25965,350,107,31472,22,6,0,0,0,0,0,0,0,3,1,16,23,7,0,0,0,1,0,0,0,16,12,3,1619915715135,red,NA1_3889767259
27477,375,80,33126,22199,316,93,28306,31,6,0,1,0,1,0,0,0,15,14,6,18,7,0,0,0,0,0,0,0,6,6,15,1619943714835,blue,NA1_3890344738
25116,290,56,27283,26805,285,79,28631,25,10,0,0,0,0,0,0,0,11,12,15,22,9,0,0,1,0,0,0,0,15,19,11,1619761724655,blue,NA1_3887307231
26401,265,78,28693,28759,308,87,31291,12,1,0,0,0,0,1,1,0,13,11,17,22,0,0,1,0,1,2,0,0,17,14,13,1620037590674,red,NA1_3891829098
29796,350,91,30684,25346,319,74,27754,18,5,1,0,0,1,2,1,0,18,17,8,20,3,0,0,0,0,1,0,0,8,8,18,1620031086716,blue,NA1_3891870382
20924,271,72,26768,28855,390,95,32674,22,7,0,0,0,0,0,0,0,5,3,14,29,5,1,0,0,0,0,0,0,14,16,5,1619859096887,red,NA1_3888797626
25802,277,64,27876,30150,336,116,31416,18,5,0,0,0,0,0,0,0,13,15,15,17,4,0,0,0,1,1,0,0,15,19,13,1619863738626,red,NA1_3888845224
24158,272,96,28290,32052,357,76,31740,27,3,0,0,0,0,0,1,0,8,12,21,19,8,0,1,1,0,3,0,0,21,24,8,1620044734031,red,NA1_3891995124
24960,324,50,28508,26219,303,74,29638,21,4,0,0,0,0,0,1,0,13,14,10,27,5,0,0,0,1,0,0,0,10,11,13,1619928285570,blue,NA1_3890037216
21035,303,80,26896,29598,336,80,31073,23,4,0,0,0,0,0,0,0,5,4,16,22,7,0,1,1,0,2,1,0,16,15,5,1620094145966,red,NA1_3892771507
25702,292,70,27505,29929,317,83,29624,31,6,0,1,0,0,0,0,0,12,12,21,26,10,0,0,0,1,1,0,0,21,29,12,1619921383412,red,NA1_3889885425
22710,310,107,28060,25435,323,88,29691,21,3,0,0,0,1,0,0,0,6,9,9,19,2,0,1,0,0,1,1,0,9,8,6,1619856810539,red,NA1_3888783103
26148,295,61,27249,22175,287,66,24007,30,5,0,0,0,0,2,1,0,12,7,9,14,6,0,0,0,1,0,0,0,9,6,12,1620029320287,blue,NA1_3891686636
24316,325,88,26722,31349,356,96,31479,21,5,0,0,0,0,0,0,0,9,15,18,34,7,0,0,0,1,2,1,0,18,26,9,1620020826412,red,NA1_3891527078
27137,330,78,29104,25835,331,86,29402,22,10,0,0,0,1,1,1,0,12,15,11,30,4,0,0,0,0,0,0,0,11,10,12,1620004535816,blue,NA1_3891146444
21964,329,90,26556,26686,389,88,30889,20,5,0,0,0,0,0,0,0,5,5,12,26,7,0,1,1,0,0,0,0,12,14,5,1619752171922,blue,NA1_3886842497
24347,328,93,28707,23353,338,86,27006,22,8,0,1,0,0,1,0,0,7,4,6,29,5,0,0,1,0,0,1,0,6,4,7,1620616108099,blue,NA1_3900542360
21407,346,68,26176,25212,341,120,30747,18,5,0,0,1,0,0,0,0,4,3,8,23,3,0,0,0,1,0,1,0,8,13,4,1619953971650,red,NA1_3890419455
25415,324,89,29253,24011,325,98,28309,21,6,0,0,0,0,1,1,0,7,7,10,21,4,0,1,1,0,0,0,0,10,10,7,1620035519010,blue,NA1_3891826798
26977,287,88,27195,28362,292,96,27956,30,7,0,0,1,0,1,0,0,15,11,16,22,10,1,0,0,0,1,0,0,16,26,15,1620022940979,blue,NA1_3891564299
27395,297,68,29163,22793,271,72,24479,18,8,0,0,0,0,0,1,0,18,20,8,31,6,0,1,0,1,0,0,0,8,9,18,1620437312985,blue,NA1_3897764936
24417,287,80,27395,27295,306,102,30055,24,3,0,0,0,0,0,0,0,11,12,14,24,3,0,0,1,0,1,1,0,14,11,11,1619844162059,blue,NA1_3888485394
25549,338,101,29353,25730,346,64,29894,30,9,1,0,0,0,1,1,0,7,7,11,25,10,0,0,0,1,0,0,0,11,16,7,1619938177703,red,NA1_3890300232
24379,332,59,27087,27047,357,88,29334,22,9,0,0,0,0,0,0,0,6,8,12,26,3,1,1,0,0,0,0,0,12,18,6,1619945613635,red,NA1_3890357809
29784,368,85,31992,21472,303,56,24922,31,7,0,1,0,1,3,1,0,16,15,4,24,7,0,0,0,0,0,0,0,4,7,16,1620048603920,blue,NA1_3892090301
24948,286,94,29794,28080,369,73,29671,26,1,1,0,0,0,0,1,0,9,13,13,19,8,0,0,0,1,3,0,0,13,14,9,1619774428904,red,NA1_3887504503
24460,353,77,28873,24889,344,90,29069,23,4,0,0,0,0,0,1,0,9,10,10,26,2,0,1,1,0,0,0,0,10,17,9,1619779329517,red,NA1_3887570880
27773,302,74,30154,23684,275,68,26158,16,7,0,0,1,0,1,1,0,14,20,10,32,2,0,1,0,0,0,0,0,10,16,14,1620627599245,blue,NA1_3900735306
23095,349,64,27069,24779,330,76,28393,19,6,1,0,1,0,0,0,0,7,11,8,22,6,0,0,0,0,0,1,0,8,6,7,1620166402867,blue,NA1_3893655260
27581,329,96,29936,25697,293,74,29925,22,3,0,0,0,1,1,1,0,13,13,14,17,5,0,1,0,0,0,0,0,14,10,13,1619749725378,blue,NA1_3886762478
24593,340,104,28060,25414,328,79,30143,14,5,0,0,1,0,0,0,0,8,10,12,23,3,0,0,0,1,1,0,0,12,11,8,1619996558377,blue,NA1_3891033002
28143,297,70,27930,26984,258,78,26399,23,8,0,0,0,0,1,0,0,14,23,17,29,4,0,0,1,1,1,1,0,17,23,14,1620182993430,blue,NA1_3893986204
30265,320,108,30114,25539,274,54,25395,31,5,0,0,0,1,2,1,0,16,27,12,29,3,0,0,1,0,0,0,0,12,16,16,1620099280738,blue,NA1_3892827304
23827,289,74,26460,24390,316,80,28624,25,3,0,1,0,0,0,1,0,10,17,11,15,3,0,0,0,1,0,0,0,11,10,10,1620355446468,red,NA1_3896706515
23627,273,100,26984,23276,293,73,27213,20,4,0,0,1,0,0,1,0,9,15,8,25,7,0,0,0,0,1,0,0,8,10,9,1620796048605,red,NA1_3903078856
22515,366,60,28251,23387,323,89,29196,21,4,0,0,0,1,0,0,0,6,5,7,23,4,0,1,0,0,0,0,0,7,3,6,1620033395872,blue,NA1_3891863087
21320,357,90,28251,23755,357,87,29409,32,10,0,0,1,0,0,0,0,3,0,8,31,8,1,0,0,0,0,0,0,8,5,3,1619923412918,red,NA1_3889922046
25888,276,107,30520,25800,365,68,30330,21,1,0,1,0,0,0,0,0,12,8,10,18,2,0,0,1,0,1,1,0,10,2,12,1620113914370,red,NA1_3893127837
21247,321,67,24610,25180,336,93,29192,23,6,0,0,1,1,0,0,0,4,6,10,20,3,0,0,0,0,0,1,0,10,11,4,1620006211162,red,NA1_3891241118
26039,368,75,29370,26703,331,84,29071,22,5,1,0,0,0,0,0,0,10,15,10,26,4,0,0,1,0,1,1,0,10,9,10,1619925744061,blue,NA1_3889929244
27165,299,103,31118,25262,262,77,29573,21,4,0,0,0,0,0,1,0,15,12,13,25,1,0,0,0,1,0,0,0,13,12,15,1619869244533,blue,NA1_3888921292
22791,290,88,27984,30331,372,100,31492,21,2,0,0,0,1,0,0,0,6,7,14,23,4,0,0,1,0,2,1,0,14,18,6,1620018472270,red,NA1_3891483018
29028,276,75,29853,22382,243,64,25656,24,7,0,1,0,0,2,0,0,19,19,8,16,4,0,0,0,0,0,0,0,8,12,19,1620357056070,blue,NA1_3896786345
24592,334,76,26988,27726,358,113,31374,20,1,0,0,0,0,0,1,0,8,10,13,25,4,1,1,0,0,0,0,0,13,14,8,1620009053607,red,NA1_3891269881
22165,308,68,24764,28069,327,99,32409,19,0,0,0,0,0,0,0,0,7,6,20,21,2,1,0,0,1,0,0,0,20,18,7,1619949608044,red,NA1_3890414993
26897,271,92,29599,28889,317,100,29748,24,5,1,0,0,0,1,0,0,16,13,14,26,3,0,0,0,0,2,0,0,14,12,16,1620002740535,red,NA1_3891097051
27046,322,76,29429,25602,278,104,28744,27,5,0,1,0,0,0,0,0,15,19,11,17,1,0,0,1,0,0,0,0,11,10,15,1619846466890,red,NA1_3888564269
22188,368,76,27173,27165,316,113,31193,25,3,0,0,1,0,0,0,0,5,5,11,30,4,0,0,0,0,1,1,0,11,8,5,1620087769783,red,NA1_3892592644
26692,334,72,29040,23611,323,79,28153,22,5,0,0,0,1,0,0,0,16,21,8,21,2,0,0,0,0,0,0,0,8,6,16,1619861246168,blue,NA1_3888812892
21513,373,71,26804,23482,348,86,28699,21,3,0,0,0,1,0,0,0,3,2,7,22,2,1,0,0,0,0,0,0,7,6,3,1620623159209,blue,NA1_3900663219
29297,341,90,32131,27967,304,94,30463,25,6,0,0,0,1,1,0,0,17,9,16,16,4,1,0,0,0,1,1,0,16,10,17,1619771505366,blue,NA1_3887490509
25070,374,94,29689,23381,320,85,28950,23,3,0,0,0,0,1,0,0,5,4,8,23,2,0,0,1,1,0,0,0,8,7,5,1619865965958,blue,NA1_3888867634
25882,322,100,29615,24202,310,53,26489,16,4,0,0,0,1,1,1,0,11,11,9,23,3,1,0,0,0,0,0,0,9,20,11,1620085847158,red,NA1_3892545633
21438,261,70,23125,36560,415,115,33485,17,4,0,0,0,0,0,0,0,7,8,22,23,6,1,0,0,0,5,1,0,22,21,7,1619999667073,red,NA1_3891063991
22813,282,51,25820,30158,325,70,29824,21,2,0,0,0,0,0,0,0,9,13,20,23,6,1,0,0,0,1,0,0,20,17,9,1620116564942,red,NA1_3893182132
25254,312,81,27366,30361,323,87,30567,20,0,0,1,0,0,0,0,0,9,9,18,16,7,0,0,1,0,2,1,0,18,14,9,1620092408600,red,NA1_3892656356
27464,354,102,31934,21380,343,88,27112,21,1,0,1,1,0,1,1,0,13,18,2,19,3,0,0,0,0,0,0,0,2,3,13,1619769010891,blue,NA1_3887447063
23840,318,64,26813,27800,307,88,29941,18,3,0,0,1,0,0,0,0,10,14,14,22,9,0,0,0,0,1,1,0,14,13,10,1620802398970,red,NA1_3903356496
23709,336,90,29594,28455,327,83,30361,15,5,1,1,0,0,0,0,0,9,11,16,20,0,0,0,0,0,1,1,0,16,13,9,1619736819681,red,NA1_3886486007
21387,269,88,26046,30740,386,92,32935,29,2,0,0,0,0,0,0,0,6,4,17,27,7,0,0,1,1,3,1,0,17,14,6,1620039191088,red,NA1_3891960580
26023,321,68,27519,27593,324,88,30497,12,5,0,0,1,0,0,1,0,14,14,14,26,1,1,0,0,0,0,0,0,14,9,14,1620618354899,red,NA1_3900600025
23253,220,49,22323,36102,345,81,32059,19,0,0,0,0,0,0,0,0,10,21,28,19,2,0,1,0,0,4,1,0,28,29,10,1619998191995,red,NA1_3891040024
30290,289,75,31597,26525,274,64,28685,24,4,0,0,1,0,2,0,0,22,25,14,22,4,0,0,0,0,0,1,0,14,10,22,1620522885135,blue,NA1_3899189634
32233,358,76,33338,26021,344,78,28444,19,7,1,0,1,0,3,1,0,20,22,11,33,4,0,0,0,0,0,0,0,11,7,20,1619697638589,blue,NA1_3885935009
22204,343,84,26823,25344,311,92,29039,25,5,1,0,0,0,0,0,0,5,7,12,25,3,0,0,1,0,0,0,0,12,33,5,1620527998107,red,NA1_3899300464
24133,339,64,27354,24741,304,124,29337,27,2,0,0,0,0,0,1,0,10,9,8,25,7,0,0,0,1,0,0,0,8,10,10,1619948245716,red,NA1_3890470575
29480,333,68,29179,23430,264,66,26741,27,2,0,1,0,1,2,0,0,20,17,10,20,5,0,0,0,0,0,0,0,10,7,20,1620100965447,blue,NA1_3892885359
22919,267,85,25033,24706,305,95,26305,27,8,0,0,0,0,0,0,0,11,15,10,24,6,0,1,1,0,0,1,0,10,11,11,1620168747220,red,NA1_3893678097
28068,375,88,32746,25048,298,76,28768,24,4,0,0,0,0,0,0,0,14,7,12,20,1,0,0,1,0,0,0,0,12,8,14,1618888019236,blue,NA1_3873856027
24316,338,76,29684,26655,321,80,30860,25,4,0,0,1,0,0,0,0,8,4,13,28,4,0,0,0,0,0,1,0,13,10,8,1618731350371,red,NA1_3871691242
27264,316,72,29119,23947,254,76,27246,24,7,0,0,1,0,0,0,0,15,24,13,30,4,0,0,0,1,0,0,0,13,14,15,1618937621006,blue,NA1_3874454799
24914,294,84,27074,29642,334,96,32036,24,3,0,0,0,0,0,0,0,9,14,15,21,3,0,1,0,1,2,1,0,15,11,9,1619492354225,red,NA1_3882529384
22389,226,62,24346,28604,305,82,28247,23,4,0,0,0,0,0,0,0,7,7,17,23,6,1,0,0,0,1,1,0,17,26,7,1618972678350,red,NA1_3875175765
23420,367,78,29906,22971,343,93,29360,21,8,1,0,0,1,0,0,0,6,2,5,25,5,0,0,0,0,0,1,0,5,2,6,1619192658650,red,NA1_3878145912
23396,265,100,29002,26862,396,96,29714,30,2,0,0,1,0,0,1,0,7,10,9,21,11,0,1,0,0,2,0,0,9,6,7,1619064328945,blue,NA1_3876382377
21411,313,83,25688,29042,374,92,32837,25,5,0,0,0,0,0,1,0,4,3,13,23,5,1,1,0,0,1,0,0,13,18,4,1619056857976,red,NA1_3876252694
27689,292,76,30622,24935,315,84,28500,22,2,0,0,0,1,1,0,0,16,19,10,17,4,0,1,0,0,0,0,0,10,8,16,1618705420787,blue,NA1_3871169229
26064,332,76,29606,23871,335,96,29160,28,2,0,0,0,0,1,1,0,9,14,8,22,8,1,0,0,1,0,0,0,8,7,9,1618724308338,blue,NA1_3871543097
25793,359,80,30451,25953,330,80,30444,21,4,0,1,0,0,0,0,0,11,2,12,24,1,0,0,0,1,0,1,0,12,7,11,1619686335068,blue,NA1_3885818571
29999,313,78,31304,23891,280,69,26405,19,6,0,1,0,0,2,0,0,19,21,10,36,6,1,0,0,0,0,1,0,10,6,19,1619148123292,blue,NA1_3877628782
24047,286,77,27048,31115,322,93,32188,18,5,0,0,0,0,0,0,0,8,10,21,25,3,1,0,0,1,1,0,0,21,16,8,1618991870115,red,NA1_3875503824
25178,277,72,27317,25287,321,68,28763,18,7,1,0,0,0,0,1,0,11,15,12,27,2,0,0,0,0,0,0,0,12,8,11,1618948923698,blue,NA1_3874701864
27814,320,83,30630,23164,342,64,28351,22,6,0,0,0,0,1,1,0,16,21,8,18,9,0,1,0,1,0,0,0,8,9,16,1619188030020,red,NA1_3878140371
27440,305,63,27037,23457,276,82,26882,28,5,0,0,1,0,0,0,0,18,15,10,24,2,0,0,0,0,0,1,0,10,7,18,1619440904250,red,NA1_3881919319
25954,306,59,29107,25248,281,76,28670,26,8,0,0,1,0,0,0,0,16,16,13,29,6,0,0,0,0,0,0,0,13,10,16,1619290475464,red,NA1_3879629927
23370,273,94,28613,26721,363,74,30709,27,3,0,0,0,0,1,1,0,7,4,11,21,4,0,1,0,0,1,0,0,11,11,7,1618984350671,blue,NA1_3875397534
23897,326,68,27608,28377,335,84,31729,24,4,0,1,0,0,0,0,0,9,9,15,29,5,0,0,0,0,1,1,0,15,8,9,1618891732658,red,NA1_3873915147
24857,321,83,27985,24107,299,76,28114,19,2,1,0,0,0,0,0,0,8,14,10,22,3,0,0,0,0,1,1,0,10,12,8,1618634155243,red,NA1_3870037142
29766,368,80,29549,24446,329,46,28474,23,7,0,1,0,0,3,1,0,15,15,10,26,3,0,0,0,0,0,0,0,10,16,15,1618632199735,blue,NA1_3870021405
29388,358,72,32307,24126,314,64,28695,23,4,0,0,0,0,1,0,0,16,15,11,20,2,0,0,0,1,0,0,0,11,5,16,1618616309106,blue,NA1_3869675381
26535,263,77,27373,28649,267,101,30347,18,3,0,0,1,0,1,1,0,15,12,19,31,2,1,0,0,0,1,0,0,19,24,15,1619207022993,blue,NA1_3878296426
26797,372,94,29796,26005,358,102,30889,26,10,0,0,1,0,0,1,0,8,7,11,23,8,1,0,0,0,0,0,0,11,13,8,1619287134177,blue,NA1_3879603301
27703,306,103,28785,24534,298,78,27114,22,8,0,1,0,0,3,1,0,10,7,8,20,5,0,0,0,1,0,0,0,8,15,10,1619690726540,blue,NA1_3885905453
29256,289,68,28897,25222,267,60,26877,26,5,0,0,0,0,3,1,0,15,13,14,29,2,1,0,0,1,0,0,0,14,12,15,1619448673248,blue,NA1_3881987710
24657,304,77,30771,31887,322,95,33916,22,5,0,0,0,0,0,0,0,10,7,19,22,6,0,0,1,1,3,1,0,19,18,10,1618712494137,red,NA1_3871287708
27157,353,84,29548,21611,272,80,25870,23,3,0,0,0,1,1,1,0,11,13,6,24,4,0,1,0,0,0,0,0,6,5,11,1619333746102,blue,NA1_3880372966
24783,298,99,28843,26166,305,70,27408,26,5,0,0,0,0,1,1,0,9,7,11,28,5,0,1,1,0,1,0,0,11,14,9,1618819045212,red,NA1_3873084188
25551,296,92,29386,26650,370,84,29024,21,4,0,0,1,0,0,0,0,12,17,10,20,4,1,0,0,0,1,1,0,10,11,12,1619203725725,red,NA1_3878252650
26744,278,68,27691,24827,287,71,27321,25,4,0,0,0,0,2,1,0,13,13,10,18,4,1,1,0,0,0,0,0,10,8,13,1619239308776,red,NA1_3879072595
26050,282,76,27837,22876,303,84,26973,31,5,0,0,0,1,1,0,0,12,12,7,22,4,1,0,0,0,0,1,0,7,4,12,1619452684059,blue,NA1_3882033957
26504,370,109,30591,23526,275,107,29560,20,2,0,0,0,0,1,0,0,9,5,10,23,2,0,1,0,1,1,1,0,10,4,9,1619075619277,red,NA1_3876730102
26434,301,60,27837,26144,344,103,29189,25,4,1,1,0,0,1,1,0,12,17,9,22,4,0,0,0,0,1,0,0,9,6,12,1619183981023,red,NA1_3878085946
27784,302,59,31011,26811,335,97,30320,20,1,0,0,0,0,0,0,0,16,26,11,16,5,0,1,1,0,1,1,0,11,10,16,1619455606623,red,NA1_3882036967
25389,305,82,28982,24518,324,76,26711,22,2,1,0,0,0,0,0,0,14,15,7,26,4,0,1,0,0,1,1,0,7,6,14,1619180235640,blue,NA1_3878043715
27418,363,96,30691,24805,325,84,31203,26,9,0,0,0,1,1,0,0,9,14,10,26,1,0,0,0,0,0,0,0,10,8,9,1619451330417,blue,NA1_3882030342
